Time,Roll,Pitch,Label
28.886850833892822,75.5,-6.27,upright,0
28.904712677001953,75.26,-6.23,upright,0
28.926605224609375,75.2,-6.32,upright,0
28.94571304321289,74.96,-6.37,upright,0
28.95483160018921,74.93,-6.41,upright,0
28.986053705215454,74.8,-6.53,upright,0
29.0044686794281,74.88,-6.92,upright,0
29.022024393081665,74.75,-7.49,upright,0
29.03764057159424,74.8,-7.39,upright,0
29.066739797592163,74.9,-7.4,upright,0
29.08053684234619,74.82,-7.33,upright,0
29.103956699371338,74.8,-7.77,upright,0
29.124948263168335,74.97,-7.93,upright,0
29.144192934036255,74.77,-7.95,upright,0
29.16253423690796,74.66,-7.99,upright,0
29.18657422065735,74.51,-8.14,upright,0
29.20435357093811,74.43,-8.45,upright,0
29.222229957580566,74.01,-8.78,upright,0
29.23769187927246,74.1,-8.92,upright,0
29.26471710205078,74.16,-9.21,upright,0
29.288020133972168,74.17,-9.35,upright,0
29.30438470840454,74.23,-9.28,upright,0
29.326634407043457,74.38,-8.98,upright,0
29.342998504638672,74.14,-9.25,upright,0
29.35970425605774,74.13,-9.31,upright,0
29.384785652160645,74.15,-9.36,upright,0
29.405921697616577,74.32,-9.28,upright,0
29.421204805374146,74.54,-9.18,upright,0
29.43789052963257,74.38,-9.37,upright,0
29.465115308761597,74.4,-9.57,upright,0
29.48106336593628,74.45,-9.5,upright,0
29.504376888275146,74.42,-9.51,upright,0
29.521039485931396,74.52,-9.44,upright,0
29.544400453567505,74.36,-9.64,upright,0
29.56027841567993,74.47,-9.65,upright,0
29.58551573753357,74.44,-9.81,upright,0
29.60476779937744,74.65,-9.64,upright,0
29.62092900276184,74.55,-9.64,upright,0
29.644355058670044,74.56,-9.7,upright,0
29.662461757659912,74.91,-9.03,upright,0
29.686918020248413,74.73,-8.92,upright,0
29.70397162437439,74.62,-8.92,upright,0
29.720947265625,74.81,-8.64,upright,0
29.737602472305298,74.8,-8.66,upright,0
29.765047311782837,74.67,-8.89,upright,0
29.780643224716187,74.62,-8.93,upright,0
29.805432319641113,74.73,-8.79,upright,0
29.821059226989746,74.91,-8.53,upright,0
29.845190048217773,75.06,-8.38,upright,0
29.861425399780273,74.79,-8.41,upright,0
29.88731336593628,74.71,-8.49,upright,0
29.904060125350952,74.99,-8.12,upright,0
29.924910068511963,75.25,-7.86,upright,0
29.94538640975952,74.93,-7.85,upright,0
29.966387510299683,74.92,-7.92,upright,0
29.986908435821533,74.8,-8.26,upright,0
30.004122257232666,74.96,-8.14,upright,0
30.022059202194214,74.74,-8.34,upright,0
30.038954734802246,74.8,-7.9,upright,0
30.064534425735474,74.96,-7.58,upright,0
30.086103200912476,74.92,-7.7,upright,0
30.104257583618164,74.93,-7.72,upright,0
30.121675491333008,74.85,-8.21,upright,0
30.144647121429443,74.89,-7.95,upright,0
30.15376353263855,75.03,-7.82,upright,0
30.187073469161987,74.74,-8.15,upright,0
30.205649852752686,74.59,-8.54,upright,0
30.221118211746216,74.33,-9.08,upright,0
30.244750261306763,74.38,-8.97,upright,0
30.261578798294067,74.49,-8.67,upright,0
30.286093950271606,73.98,-9.21,upright,0
30.30566430091858,73.64,-9.4,upright,0
30.3264377117157,73.56,-9.64,upright,0
30.342527627944946,74.3,-8.33,upright,0
30.360241651535034,74.09,-7.88,upright,0
30.38525938987732,74.17,-7.3,upright,0
30.406346797943115,73.98,-7.71,upright,0
30.422894716262817,73.25,-8.09,upright,0
30.445794343948364,73.38,-7.34,upright,0
30.4619779586792,73.66,-7.17,upright,0
30.48661971092224,73.61,-7.04,upright,0
30.50527572631836,73.96,-6.57,upright,0
30.52839207649231,73.81,-6.66,upright,0
30.538030862808228,74.23,-6.05,upright,0
30.56512475013733,73.39,-6.68,upright,0
30.58117127418518,73.04,-6.58,upright,0
30.605222702026367,73.25,-6.45,upright,0
30.622518062591553,73.74,-5.52,upright,0
30.646199941635132,74.2,-4.85,upright,0
30.654468774795532,74.67,-4.42,upright,0
30.68727970123291,74.28,-6.08,upright,0
30.704105854034424,74.14,-5.68,upright,0
30.725454092025757,74.38,-3.42,upright,0
30.745080709457397,74.44,-2.69,upright,0
30.76044511795044,74.43,-3.77,upright,0
30.785563945770264,74.71,-4.03,upright,0
30.805363178253174,75.26,-2.95,upright,0
30.821366548538208,75.04,-1.86,upright,0
30.844629049301147,74.8,-1.28,upright,0
30.861281871795654,74.77,-1.61,upright,0
30.885315418243408,79.1,-2.24,upright,0
30.904362201690674,74.7,-3.14,upright,0
30.922886848449707,74.67,-2.7,upright,0
30.94456696510315,74.37,-1.89,upright,0
30.956366777420044,74.27,-1.55,upright,0
30.986284255981445,74.22,-1.64,upright,0
31.004621982574463,74.34,-1.89,upright,0
31.02084255218506,74.5,-1.01,upright,0
31.038010597229004,74.3,-1.21,upright,0
31.065284490585327,74.73,-0.44,upright,0
31.0870041847229,74.0,-2.22,upright,0
31.10525417327881,75.62,-0.01,upright,0
31.121695280075073,74.75,-2.45,upright,0
31.14593482017517,76.07,-3.09,upright,0
31.16485619544983,72.75,-3.63,upright,0
31.18521475791931,74.07,-0.94,upright,0
31.204699516296387,73.81,-0.96,upright,0
31.220760107040405,73.78,-0.28,upright,0
31.24415946006775,73.52,0.28,upright,0
31.26020646095276,73.55,-0.54,upright,0
31.287553310394287,73.72,-1.94,upright,0
31.30487823486328,73.97,-1.43,upright,0
31.32100224494934,74.07,-0.8,upright,0
31.34522271156311,73.97,-0.11,upright,0
31.36205768585205,74.03,-0.64,upright,0
31.386732578277588,74.09,-1.36,upright,0
31.405029296875,73.74,-1.18,upright,0
31.422173261642456,74.24,0.14,upright,0
31.443785905838013,74.33,-0.57,upright,0
31.460583448410034,74.07,-1.2,upright,0
31.476937770843506,74.24,-0.96,upright,0
31.505107641220093,73.99,-0.18,upright,0
31.526893377304077,74.22,-0.22,upright,0
31.54474115371704,74.44,-0.31,upright,0
31.560914754867554,74.34,-0.42,upright,0
31.586951971054077,74.32,-0.61,upright,0
31.6059672832489,74.07,-0.75,upright,0
31.62717318534851,74.18,-0.38,upright,0
31.643808603286743,74.12,-0.92,upright,0
31.666415452957153,73.88,-0.8,upright,0
31.680204391479492,73.93,-0.28,upright,0
31.705242395401,74.03,-0.78,upright,0
31.722045183181763,73.91,0.01,upright,0
31.74651575088501,73.73,0.66,upright,0
31.76143789291382,73.97,0.23,upright,0
31.788321256637573,73.99,-1.21,upright,0
31.805530786514282,74.12,-1.84,upright,0
31.8264377117157,74.05,-1.36,upright,0
31.844439268112183,74.11,-0.64,upright,0
31.85416555404663,74.1,-0.99,upright,0
31.88567280769348,74.21,-2.46,upright,0
31.905648231506348,74.02,-2.95,upright,0
31.921064615249634,74.22,-3.33,upright,0
31.94550609588623,74.2,-3.41,upright,0
31.960195302963257,74.41,-3.33,upright,0
31.986852407455444,74.24,-4.25,upright,0
32.0056586265564,74.34,-4.45,upright,0
32.026137590408325,74.37,-3.76,upright,0
32.04626536369324,74.35,-3.4,upright,0
32.06071925163269,74.4,-3.57,upright,0
32.08735132217407,74.46,-3.86,upright,0
32.10575771331787,74.34,-4.06,upright,0
32.12176561355591,74.14,-4.33,upright,0
32.14502024650574,74.17,-4.6,upright,0
32.160245418548584,73.95,-4.69,upright,0
32.18531560897827,74.1,-4.13,upright,0
32.20607852935791,74.36,-3.3,upright,0
32.225934982299805,74.25,-3.42,upright,0
32.246111154556274,74.09,-3.83,upright,0
32.26599669456482,74.11,-3.52,upright,0
32.28530526161194,74.06,-3.09,upright,0
32.30641579627991,74.23,-3.11,upright,0
32.32461619377136,74.35,-3.06,upright,0
32.34633755683899,74.06,-3.91,upright,0
32.35989332199097,74.03,-3.79,upright,0
32.38538384437561,74.24,-3.09,upright,0
32.406688928604126,74.43,-2.61,upright,0
32.420878171920776,74.19,-3.0,upright,0
32.44436573982239,74.15,-3.64,upright,0
32.46286487579346,74.27,-3.77,upright,0
32.48541855812073,74.37,-3.49,upright,0
32.506723403930664,74.35,-3.36,upright,0
32.52270317077637,74.15,-4.06,upright,0
32.537702322006226,74.37,-4.02,upright,0
32.56299901008606,74.53,-3.8,upright,0
32.587069511413574,74.48,-3.5,upright,0
32.60455012321472,74.69,-3.26,upright,0
32.62521195411682,74.53,-3.77,upright,0
32.64513421058655,74.68,-3.76,upright,0
32.660112619400024,74.77,-3.95,upright,0
32.685291051864624,75.01,-3.7,upright,0
32.70474433898926,75.17,-3.87,upright,0
32.72636890411377,75.28,-3.8,upright,0
32.739131689071655,75.29,-3.9,upright,0
32.76629996299744,75.26,-4.2,upright,0
32.7870192527771,75.23,-4.06,upright,0
32.80412817001343,75.33,-3.59,upright,0
32.824758529663086,75.14,-3.45,upright,0
32.844666719436646,75.19,-3.58,upright,0
32.85974740982056,75.07,-3.81,upright,0
32.88611578941345,75.22,-3.61,upright,0
32.9046893119812,75.4,-3.61,upright,0
32.92271184921265,75.62,-3.72,upright,0
32.94459581375122,75.51,-4.01,upright,0
32.96272373199463,75.58,-4.11,upright,0
32.98618698120117,75.72,-4.18,upright,0
33.005003929138184,75.95,-4.23,upright,0
33.02185845375061,76.42,-4.28,upright,0
33.04526472091675,76.63,-4.37,upright,0
33.054731607437134,77.03,-3.92,upright,0
33.08528280258179,77.19,-3.85,upright,0
33.104225635528564,77.04,-4.08,upright,0
33.121583700180054,76.57,-4.47,upright,0
33.14407682418823,76.6,-4.35,upright,0
33.16031861305237,76.49,-4.41,upright,0
33.18538975715637,77.12,-4.19,upright,0
33.2043879032135,77.4,-4.41,upright,0
33.22528123855591,77.09,-4.61,upright,0
33.246633529663086,76.96,-4.51,upright,0
33.26578950881958,77.51,-4.74,upright,0
33.2853524684906,77.83,-5.06,upright,0
33.30516862869263,77.81,-5.25,upright,0
33.32242465019226,77.48,-5.66,upright,0
33.34473538398743,77.69,-5.74,upright,0
33.36127829551697,77.53,-5.82,upright,0
33.38638639450073,77.72,-5.57,upright,0
33.404911279678345,78.12,-5.45,upright,0
33.42248320579529,78.36,-5.76,upright,0
33.443520307540894,77.95,-5.91,upright,0
33.46076703071594,78.39,-4.8,upright,0
33.48738956451416,79.18,-4.79,upright,0
33.50562787055969,78.75,-5.63,upright,0
33.52336025238037,77.61,-7.32,upright,0
33.53792977333069,77.79,-7.94,upright,0
33.56437277793884,79.2,-6.51,upright,0
33.58477330207825,79.5,-6.05,upright,0
33.606200218200684,79.28,-5.96,upright,0
33.623249530792236,79.75,-5.92,upright,0
33.64684319496155,79.15,-6.55,upright,0
33.662166118621826,78.05,-8.0,upright,0
33.67928981781006,78.2,-8.33,upright,0
33.70436716079712,79.08,-7.77,upright,0
33.72164607048035,79.95,-6.94,upright,0
33.743454694747925,80.06,-6.96,upright,0
33.76096749305725,79.86,-7.08,upright,0
33.7852566242218,79.74,-7.16,upright,0
33.804317474365234,79.66,-7.06,upright,0
33.82058882713318,79.52,-7.4,upright,0
33.84461069107056,79.88,-7.28,upright,0
33.861188888549805,80.27,-6.83,upright,0
33.88716673851013,80.47,-6.55,upright,0
33.90411114692688,80.65,-6.57,upright,0
33.92609453201294,80.56,-6.68,upright,0
33.93794536590576,79.89,-7.18,upright,0
33.96510314941406,79.44,-7.54,upright,0
33.98731207847595,79.81,-7.14,upright,0
34.0043740272522,79.84,-6.93,upright,0
34.02083992958069,80.15,-6.69,upright,0
34.04501724243164,80.01,-6.99,upright,0
34.06183934211731,80.15,-6.84,upright,0
34.08731937408447,80.33,-6.65,upright,0
34.10550832748413,80.32,-6.81,upright,0
34.1218581199646,80.23,-6.68,upright,0
34.14509415626526,80.42,-6.43,upright,0
34.16177153587341,80.51,-6.19,upright,0
34.18640899658203,80.7,-6.17,upright,0
34.20410084724426,80.56,-6.63,upright,0
34.221752882003784,80.46,-6.88,upright,0
34.24369740486145,80.45,-6.67,upright,0
34.254260778427124,80.53,-6.4,upright,0
34.28698396682739,80.84,-6.08,upright,0
34.306092262268066,81.13,-6.0,upright,0
34.32632255554199,80.52,-6.59,upright,0
34.34665298461914,80.65,-6.49,upright,0
34.36638045310974,80.87,-6.35,upright,0
34.3873507976532,80.85,-6.38,upright,0
34.40556049346924,80.73,-6.87,upright,0
34.4213011264801,80.93,-6.9,upright,0
34.445977210998535,81.1,-6.96,upright,0
34.461249351501465,81.13,-6.73,upright,0
34.48622727394104,80.99,-6.78,upright,0
34.50514769554138,80.83,-6.9,upright,0
34.52288293838501,80.42,-7.29,upright,0
34.54461741447449,80.49,-7.07,upright,0
34.56923460960388,80.58,-6.57,upright,0
34.586774587631226,80.76,-7.03,upright,0
34.60543155670166,80.76,-7.3,upright,0
34.62709021568298,81.12,-6.91,upright,0
34.64540123939514,81.42,-6.44,upright,0
34.66674828529358,81.33,-6.61,upright,0
34.686386823654175,81.13,-6.95,upright,0
34.705127239227295,81.21,-6.96,upright,0
34.72139310836792,81.52,-6.6,upright,0
34.74465274810791,81.92,-6.29,upright,0
34.76213812828064,81.79,-6.73,upright,0
34.787365198135376,81.73,-6.74,upright,0
34.8040726184845,81.9,-6.39,upright,0
34.82468128204346,82.04,-6.04,upright,0
34.843414068222046,81.91,-6.18,upright,0
34.86019849777222,81.57,-6.73,upright,0
34.8870153427124,81.95,-6.78,upright,0
34.90398025512695,82.13,-7.05,upright,0
34.92130780220032,82.54,-6.85,upright,0
34.944239139556885,82.71,-6.9,upright,0
34.96117401123047,82.87,-6.84,upright,0
34.9868381023407,83.04,-6.73,upright,0
35.004578828811646,83.14,-6.66,upright,0
35.020591020584106,83.26,-6.52,upright,0
35.04417276382446,83.61,-6.25,upright,0
35.06644654273987,82.97,-6.94,upright,0
35.08748006820679,83.06,-6.92,upright,0
35.10446119308472,83.47,-6.5,upright,0
35.12093186378479,83.42,-6.54,upright,0
35.14436626434326,83.62,-6.33,upright,0
35.16024875640869,83.67,-6.28,upright,0
35.18699097633362,83.83,-6.11,upright,0
35.20431399345398,83.66,-6.29,upright,0
35.2204864025116,83.5,-6.47,upright,0
35.25427961349487,83.83,-6.15,upright,0
35.26821804046631,83.78,-6.17,upright,0
35.28551244735718,83.77,-6.2,upright,0
35.30480670928955,83.67,-6.31,upright,0
35.3218457698822,83.82,-6.18,upright,0
35.34461736679077,83.51,-6.48,upright,0
35.36605405807495,83.59,-6.41,upright,0
35.380544900894165,83.35,-6.64,upright,0
35.40606737136841,83.24,-6.74,upright,0
35.42178702354431,83.43,-6.54,upright,0
35.44489645957947,83.44,-6.52,upright,0
35.46174502372742,83.56,-6.37,upright,0
35.486788511276245,84.22,-5.68,upright,0
35.50406455993652,83.93,-5.92,upright,0
35.5261504650116,83.43,-6.48,upright,0
35.54446291923523,83.11,-6.84,upright,0
35.56006956100464,83.16,-6.73,upright,0
35.58554434776306,83.65,-6.14,upright,0
35.6051983833313,83.79,-5.97,upright,0
35.626346826553345,83.45,-6.26,upright,0
35.645710468292236,83.19,-6.57,upright,0
35.66262459754944,83.37,-6.41,upright,0
35.686811685562134,83.43,-6.38,upright,0
35.70500063896179,83.81,-6.03,upright,0
35.720659255981445,84.39,-5.5,upright,0
35.745131492614746,84.0,-5.82,upright,0
35.762516021728516,83.77,-6.02,upright,0
35.78569197654724,83.76,-6.09,upright,0
35.805720806121826,83.87,-5.91,upright,0
35.82291793823242,84.05,-5.61,upright,0
35.84058499336243,84.2,-5.51,upright,0
35.86640810966492,84.07,-5.67,upright,0
35.88782215118408,84.08,-5.57,upright,0
35.90560960769653,84.15,-5.46,upright,0
35.92232966423035,84.06,-5.54,upright,0
35.945377826690674,84.04,-5.54,upright,0
35.96174931526184,84.02,-5.49,upright,0
35.986364126205444,84.02,-5.65,upright,0
36.0044219493866,84.14,-5.62,upright,0
36.02581739425659,84.16,-5.66,upright,0
36.042423725128174,84.13,-5.67,upright,0
36.06018257141113,84.01,-5.73,upright,0
36.08721661567688,84.0,-5.75,upright,0
36.10477089881897,84.3,-5.39,upright,0
36.12351870536804,84.46,-5.26,upright,0
36.1444776058197,84.65,-5.17,upright,0
36.16017150878906,84.42,-5.41,upright,0
36.186933279037476,84.43,-5.39,upright,0
36.20411133766174,84.53,-5.28,upright,0
36.221858739852905,84.75,-5.07,upright,0
36.24668502807617,84.75,-5.1,upright,0
36.26266121864319,84.89,-5.02,upright,0
36.287904262542725,84.8,-5.11,upright,0
36.304495096206665,85.24,-4.73,upright,0
36.32208299636841,85.51,-4.42,upright,0
36.34378910064697,85.19,-4.77,upright,0
36.360514402389526,85.35,-4.63,upright,0
36.38635802268982,85.61,-4.36,upright,0
36.40507626533508,85.56,-4.4,upright,0
36.422072410583496,85.16,-4.82,upright,0
36.4449098110199,85.06,-4.92,upright,0
36.46129012107849,85.11,-4.88,upright,0
36.486079454422,85.03,-4.96,upright,0
36.504101276397705,85.31,-4.47,upright,0
36.525410175323486,85.17,-4.29,upright,0
36.53747010231018,84.54,-4.77,upright,0
36.565497636795044,84.41,-4.9,upright,0
36.587239503860474,84.71,-4.48,upright,0
36.60463571548462,84.62,-4.79,upright,0
36.623390674591064,84.78,-4.76,upright,0
36.64497208595276,84.96,-4.48,upright,0
36.66146540641785,84.82,-4.53,upright,0
36.68544602394104,84.8,-4.23,upright,0
36.7042338848114,84.63,-3.97,upright,0
36.721843242645264,84.24,-3.95,upright,0
36.74378061294556,84.62,-3.74,upright,0
36.760117292404175,84.94,-3.76,upright,0
36.78709697723389,85.27,-3.29,upright,0
36.80584692955017,85.24,-3.65,upright,0
36.821900844573975,85.25,-3.35,upright,0
36.84539484977722,85.11,-3.07,upright,0
36.86226177215576,84.52,-2.75,upright,0
36.88591694831848,84.21,-2.26,upright,0
36.9059898853302,83.93,-2.66,upright,0
36.925007581710815,84.17,-2.92,upright,0
36.94607758522034,84.58,-2.72,upright,0
36.96678447723389,84.99,-2.32,upright,0
36.98692750930786,85.17,-2.59,upright,0
37.004565715789795,85.52,-2.55,upright,0
37.026721477508545,85.78,-1.8,upright,0
37.043718099594116,85.69,-1.56,upright,0
37.060277223587036,85.93,-1.44,upright,0
37.08618950843811,86.03,-1.23,upright,0
37.10646939277649,85.73,-0.91,upright,0
37.12187075614929,85.56,-0.95,upright,0
37.145010471343994,85.75,-1.31,upright,0
37.16157555580139,86.11,-1.37,upright,0
37.18763065338135,86.43,-0.73,upright,0
37.204216957092285,86.5,-0.63,upright,0
37.2254114151001,86.41,-0.47,upright,0
37.24458122253418,86.37,-0.66,upright,0
37.2651686668396,86.44,-1.01,upright,0
37.28699088096619,86.74,-1.21,upright,0
37.30591702461243,87.1,-0.9,upright,0
37.32289433479309,86.95,-0.84,upright,0
37.34682059288025,86.7,-1.11,upright,0
37.362414598464966,86.35,-1.16,upright,0
37.38102602958679,86.47,-1.38,upright,0
37.40614557266235,86.8,-1.42,upright,0
37.4213752746582,86.74,-1.58,upright,0
37.44494652748108,86.74,-1.3,upright,0
37.464760065078735,86.86,-1.29,upright,0
37.486817598342896,86.63,-1.36,upright,0
37.50509452819824,86.37,-1.84,upright,0
37.521198987960815,86.27,-1.77,upright,0
37.54491090774536,86.12,-1.51,upright,0
37.56165909767151,85.77,-1.71,upright,0
37.58648157119751,85.7,-1.88,upright,0
37.60625720024109,85.79,-2.05,upright,0
37.623530626297,86.56,-2.27,upright,0
37.643491983413696,86.77,-2.61,upright,0
37.660236120224,86.34,-2.79,upright,0
37.68533277511597,85.68,-2.88,upright,0
37.703887701034546,85.59,-2.85,upright,0
37.724591970443726,85.71,-2.99,upright,0
37.74664878845215,85.47,-3.24,upright,0
37.76556944847107,85.19,-3.48,upright,0
37.782235860824585,84.88,-3.76,upright,0
37.80417037010193,85.04,-3.39,upright,0
37.82075309753418,85.19,-3.12,upright,0
37.845314741134644,85.05,-3.23,upright,0
37.861605405807495,85.35,-2.96,upright,0
37.88667678833008,85.61,-3.7,upright,0
37.90514063835144,85.26,-4.21,upright,0
37.92142462730408,85.42,-3.6,upright,0
37.94347167015076,84.5,-3.52,upright,0
37.960917472839355,83.73,-3.86,upright,0
37.986544609069824,83.65,-3.66,upright,0
38.005436182022095,83.99,-3.62,upright,0
38.021857261657715,84.56,-3.47,upright,0
38.04337167739868,85.8,-2.85,upright,0
38.059760332107544,86.33,-1.93,upright,0
38.087424993515015,85.56,-1.48,upright,0
38.104130268096924,84.9,-2.11,upright,0
38.12461471557617,85.17,-1.92,upright,0
38.13860058784485,84.9,-1.68,upright,0
38.16495227813721,84.24,-1.4,upright,0
38.18584418296814,83.98,-1.22,upright,0
38.2056348323822,83.82,-1.44,upright,0
38.2252471446991,84.2,-2.21,upright,0
38.24338436126709,85.0,-3.35,upright,0
38.266648292541504,84.99,-3.68,upright,0
38.28268551826477,84.57,-3.91,upright,0
38.30616736412048,83.56,-4.55,upright,0
38.32486867904663,82.42,-4.96,upright,0
38.34644627571106,81.77,-5.01,upright,0
38.36169385910034,81.34,-5.02,upright,0
38.386971950531006,81.47,-4.69,upright,0
38.40443444252014,81.7,-4.66,upright,0
38.42602014541626,82.3,-4.5,upright,0
38.44679617881775,82.86,-4.5,upright,0
38.46148872375488,82.97,-4.58,upright,0
38.48790621757507,83.03,-4.26,upright,0
38.505950689315796,82.95,-3.9,upright,0
38.52048659324646,82.78,-3.92,upright,0
38.54456400871277,82.88,-4.06,upright,0
38.56273531913757,82.9,-4.04,upright,0
38.58712148666382,82.75,-3.74,upright,0
38.60907292366028,82.54,-3.59,upright,0
38.62380385398865,82.42,-3.59,upright,0
38.64664387702942,81.98,-3.54,upright,0
38.66085076332092,81.97,-3.26,upright,0
38.687270164489746,81.81,-3.15,upright,0
38.70563840866089,81.45,-3.65,upright,0
38.720895528793335,80.85,-4.23,upright,0
38.74555492401123,81.15,-4.06,upright,0
38.76587891578674,81.35,-3.8,upright,0
38.78618812561035,81.66,-3.58,upright,0
38.805256843566895,81.57,-3.63,upright,0
38.82666873931885,81.62,-3.74,upright,0
38.84369516372681,81.2,-4.27,upright,0
38.86658334732056,81.19,-3.89,upright,0
38.88541531562805,81.58,-3.22,upright,0
38.90527963638306,81.42,-3.33,upright,0
38.92484951019287,80.99,-3.96,upright,0
38.94381260871887,81.0,-3.78,upright,0
38.96023869514465,80.98,-3.52,upright,0
38.98539900779724,80.79,-3.36,upright,0
39.005250215530396,80.78,-3.29,upright,0
39.0210964679718,80.82,-3.44,upright,0
39.04505729675293,80.49,-3.6,upright,0
39.06131100654602,80.11,-3.5,upright,0
39.085691928863525,80.04,-3.51,upright,0
39.10451936721802,79.9,-3.78,upright,0
39.12117791175842,79.84,-4.0,upright,0
39.1462345123291,79.86,-3.71,upright,0
39.16211438179016,79.66,-3.7,upright,0
39.186012983322144,79.63,-3.82,upright,0
39.20446443557739,78.95,-4.34,upright,0
39.225624561309814,79.05,-3.92,upright,0
39.238043546676636,78.99,-3.71,upright,0
39.26580023765564,78.83,-3.99,upright,0
39.287177085876465,78.5,-4.41,upright,0
39.30693864822388,78.87,-4.29,upright,0
39.325210094451904,78.92,-4.37,upright,0
39.345263719558716,78.74,-4.45,upright,0
39.35983872413635,78.31,-4.97,upright,0
39.38542699813843,77.81,-5.16,upright,0
39.406373262405396,77.96,-4.96,upright,0
39.4216685295105,78.16,-4.55,upright,0
39.443520069122314,78.36,-3.83,upright,0
39.46029090881348,77.86,-4.3,upright,0
39.486069440841675,77.93,-3.93,upright,0
39.50424337387085,77.68,-4.23,upright,0
39.525935649871826,77.28,-4.66,upright,0
39.54201912879944,77.31,-4.8,upright,0
39.56643462181091,77.61,-5.02,upright,0
39.58279228210449,77.38,-5.14,upright,0
39.60441017150879,77.16,-5.22,upright,0
39.62513208389282,77.06,-5.1,upright,0
39.64672231674194,76.74,-5.27,upright,0
39.66180753707886,76.7,-5.48,upright,0
39.68747591972351,76.1,-5.79,upright,0
39.70587420463562,75.88,-5.66,upright,0
39.72195553779602,75.85,-5.66,upright,0
39.73865747451782,76.0,-6.03,upright,0
39.76538062095642,75.96,-6.17,upright,0
39.78194856643677,76.22,-5.7,upright,0
39.80562949180603,76.3,-5.32,upright,0
39.82090735435486,76.12,-5.49,upright,0
39.84061408042908,76.28,-5.42,upright,0
39.86496639251709,76.29,-5.33,upright,0
39.88076686859131,76.01,-5.2,upright,0
39.90622282028198,75.89,-4.89,upright,0
39.92243242263794,75.94,-5.01,upright,0
39.93785524368286,75.34,-5.15,upright,0
39.96487092971802,75.3,-5.34,upright,0
39.98707056045532,75.77,-5.68,upright,0
40.00539779663086,75.55,-6.53,upright,0
40.022327184677124,76.03,-5.99,upright,0
40.037598848342896,76.64,-5.48,upright,0
40.064996004104614,77.02,-5.17,upright,0
40.08613324165344,76.79,-5.36,upright,0
40.10474681854248,76.47,-5.31,upright,0
40.120887994766235,76.24,-5.33,upright,0
40.14486598968506,76.31,-4.9,upright,0
40.161426305770874,76.17,-5.48,upright,0
40.18533658981323,76.05,-5.58,upright,0
40.20386981964111,75.99,-5.62,upright,0
40.22626781463623,75.7,-5.65,upright,0
40.24567198753357,75.6,-5.94,upright,0
40.25978684425354,75.47,-6.07,upright,0
40.28532862663269,75.45,-6.13,upright,0
40.304558753967285,75.81,-5.62,upright,0
40.327126264572144,75.93,-5.48,upright,0
40.34266805648804,75.93,-5.71,upright,0
40.36546325683594,75.91,-5.74,upright,0
40.3873233795166,75.96,-5.58,upright,0
40.404459714889526,76.09,-5.34,upright,0
40.424697399139404,76.09,-5.57,upright,0
40.44512438774109,75.92,-5.61,upright,0
40.460824728012085,75.74,-5.67,upright,0
40.488115072250366,75.77,-5.66,upright,0
40.50442290306091,75.86,-5.43,upright,0
40.52698278427124,75.77,-5.43,upright,0
40.54329299926758,75.85,-5.59,upright,0
40.566988945007324,75.88,-5.82,upright,0
40.5853476524353,75.98,-5.87,upright,0
40.60485005378723,76.26,-5.47,upright,0
40.62446904182434,76.17,-5.45,upright,0
40.64612579345703,76.14,-5.72,upright,0
40.6651291847229,76.0,-5.92,upright,0
40.68795347213745,75.84,-5.72,upright,0
40.70439028739929,75.89,-5.44,upright,0
40.727211475372314,75.83,-5.5,upright,0
40.74357795715332,75.73,-5.69,upright,0
40.76005578041077,75.81,-5.5,upright,0
40.78501915931702,76.21,-5.14,upright,0
40.80665111541748,76.1,-5.37,upright,0
40.82632327079773,76.08,-5.55,upright,0
40.84705400466919,76.03,-5.5,upright,0
40.86659622192383,75.97,-5.48,upright,0
40.88712477684021,75.91,-5.39,upright,0
40.903984785079956,76.05,-5.37,upright,0
40.926191568374634,76.2,-5.36,upright,0
40.94700479507446,76.2,-5.36,upright,0
40.96617126464844,76.37,-5.22,upright,0
40.982844829559326,76.2,-5.23,upright,0
41.004289627075195,76.26,-5.24,upright,0
41.02082896232605,76.3,-5.32,upright,0
41.04464554786682,76.41,-5.12,upright,0
41.061256647109985,76.31,-5.19,upright,0
41.085909605026245,76.34,-5.03,upright,0
41.10370945930481,76.29,-5.06,upright,0
41.124969482421875,76.29,-5.14,upright,0
41.13775825500488,76.3,-5.22,upright,0
41.16542601585388,76.4,-5.25,upright,0
41.18104147911072,76.3,-5.2,upright,0
41.20423245429993,76.19,-5.46,upright,0
41.22211241722107,76.24,-5.55,upright,0
41.24501061439514,76.35,-5.53,upright,0
41.26263189315796,76.38,-5.38,upright,0
41.28687882423401,76.24,-5.36,upright,0
41.30613589286804,76.23,-5.45,upright,0
41.326000690460205,76.23,-5.58,upright,0
41.34525990486145,76.2,-5.46,upright,0
41.36177396774292,76.26,-5.32,upright,0
41.38722610473633,76.36,-5.39,upright,0
41.40507936477661,76.26,-5.51,upright,0
41.421650648117065,76.12,-5.55,upright,0
41.44571256637573,76.17,-5.5,upright,0
41.46179533004761,76.28,-5.46,upright,0
41.485942363739014,76.44,-5.29,upright,0
41.50421118736267,76.39,-5.39,upright,0
41.52551770210266,76.27,-5.49,upright,0
41.543898582458496,76.28,-5.67,upright,0
41.560248613357544,76.2,-5.74,upright,0
41.58737254142761,76.18,-5.76,upright,0
