Roll,Pitch,Label
75.24,4.59,upright
75.22,4.46,upright
75.20,4.39,upright
75.14,4.33,upright
75.15,4.34,upright
75.13,4.41,upright
75.06,4.44,upright
75.03,4.53,upright
75.04,4.68,upright
74.97,4.86,upright
75.04,5.00,upright
75.00,5.09,upright
75.11,5.10,upright
75.29,5.06,upright
75.35,5.02,upright
75.40,5.01,upright
75.48,4.92,upright
75.56,4.86,upright
75.71,4.81,upright
75.75,4.74,upright
75.70,4.67,upright
75.61,4.65,upright
75.52,4.60,upright
75.47,4.63,upright
75.41,4.66,upright
75.37,4.68,upright
75.31,4.74,upright
75.36,4.88,upright
75.52,4.97,upright
75.68,5.05,upright
75.71,5.12,upright
75.71,5.15,upright
75.76,5.10,upright
75.88,5.04,upright
75.86,5.03,upright
75.86,4.99,upright
75.74,4.94,upright
75.65,4.87,upright
75.54,4.82,upright
75.47,4.83,upright
75.27,4.90,upright
75.06,4.99,upright
74.95,5.07,upright
74.92,5.18,upright
74.98,5.26,upright
75.02,5.28,upright
75.10,5.41,upright
75.10,5.42,upright
75.16,5.39,upright
75.29,5.27,upright
75.57,5.14,upright
75.74,4.96,upright
75.91,4.75,upright
76.14,4.55,upright
76.27,4.34,upright
76.32,4.16,upright
76.33,4.00,upright
76.35,3.85,upright
76.42,3.73,upright
76.40,3.64,upright
76.33,3.59,upright
76.27,3.64,upright
76.39,3.72,upright
76.44,3.82,upright
76.37,3.92,upright
76.32,4.04,upright
76.30,4.15,upright
76.09,4.29,upright
75.83,4.38,upright
75.58,4.37,upright
75.39,4.34,upright
75.17,4.42,upright
75.15,4.46,upright
75.19,4.49,upright
75.29,4.60,upright
75.38,4.69,upright
75.56,4.80,upright
75.75,4.88,upright
75.94,4.89,upright
76.18,4.80,upright
76.41,4.62,upright
76.52,4.48,upright
76.62,4.30,upright
76.71,4.08,upright
76.86,3.87,upright
77.03,3.74,upright
77.12,3.61,upright
77.14,3.51,upright
77.14,3.50,upright
77.06,3.54,upright
76.98,3.56,upright
76.81,3.66,upright
76.68,3.82,upright
76.52,4.01,upright
76.33,4.19,upright
76.18,4.42,upright
75.98,4.72,upright
75.95,4.85,upright
75.92,4.95,upright
75.95,4.99,upright
76.14,4.90,upright
76.21,4.81,upright
76.17,4.69,upright
76.11,4.58,upright
75.99,4.47,upright
75.95,4.33,upright
76.02,4.17,upright
76.04,4.06,upright
76.08,4.08,upright
76.11,4.10,upright
76.16,4.23,upright
76.20,4.36,upright
76.12,4.51,upright
76.11,4.69,upright
76.11,4.86,upright
76.20,4.91,upright
76.24,4.82,upright
76.32,4.86,upright
76.37,4.96,upright
76.47,5.01,upright
76.49,5.03,upright
76.57,5.13,upright
76.68,5.20,upright
76.74,5.25,upright
76.89,5.29,upright
77.05,5.28,upright
77.17,5.27,upright
77.35,5.28,upright
77.44,5.26,upright
77.48,5.20,upright
77.53,5.19,upright
77.61,5.14,upright
77.67,5.12,upright
77.65,5.09,upright
77.53,5.04,upright
77.47,5.05,upright
77.32,5.10,upright
77.12,5.19,upright
77.05,5.27,upright
76.94,5.33,upright
76.91,5.37,upright
76.89,5.34,upright
77.03,5.29,upright
77.09,5.22,upright
77.21,5.17,upright
77.34,5.16,upright
77.47,5.08,upright
77.60,5.03,upright
77.65,5.04,upright
77.65,5.03,upright
77.65,5.02,upright
77.61,4.99,upright
77.51,4.96,upright
77.43,4.96,upright
77.37,4.96,upright
77.31,5.01,upright
77.34,4.98,upright
77.35,4.97,upright
77.46,4.96,upright
77.52,4.96,upright
77.56,4.98,upright
77.51,5.01,upright
77.49,5.09,upright
77.46,5.17,upright
77.44,5.25,upright
77.35,5.29,upright
77.37,5.25,upright
77.51,5.18,upright
77.70,5.17,upright
78.03,5.07,upright
78.26,4.96,upright
78.38,4.84,upright
78.37,4.80,upright
78.17,4.77,upright
77.83,4.88,upright
77.52,4.92,upright
77.27,4.94,upright
77.09,4.91,upright
77.00,4.91,upright
77.03,4.83,upright
77.08,4.80,upright
77.06,4.88,upright
77.16,4.85,upright
77.15,5.01,upright
77.17,5.21,upright
77.27,5.35,upright
77.48,5.38,upright
77.57,5.35,upright
77.70,5.26,upright
77.82,5.13,upright
77.91,4.92,upright
78.07,4.65,upright
78.18,4.47,upright
78.32,4.33,upright
78.32,4.24,upright
78.29,4.14,upright
78.22,4.10,upright
78.18,4.10,upright
78.18,4.07,upright
78.21,4.10,upright
78.20,4.13,upright
78.16,4.16,upright
78.10,4.23,upright
78.01,4.39,upright
77.85,4.62,upright
77.77,4.88,upright
77.73,5.07,upright
77.73,5.22,upright
77.75,5.25,upright
77.79,5.28,upright
77.93,5.24,upright
77.99,5.15,upright
78.08,5.06,upright
78.19,4.92,upright
78.29,4.82,upright
78.37,4.62,upright
78.47,4.48,upright
78.51,4.38,upright
78.51,4.31,upright
78.58,4.25,upright
78.62,4.13,upright
78.66,4.09,upright
78.75,4.06,upright
78.79,4.10,upright
78.82,4.16,upright
78.88,4.24,upright
78.94,4.26,upright
78.94,4.34,upright
79.02,4.38,upright
79.04,4.46,upright
79.03,4.48,upright
78.96,4.51,upright
79.01,4.51,upright
78.95,4.44,upright
78.87,4.47,upright
78.94,4.44,upright
78.97,4.47,upright
79.07,4.46,upright
79.07,4.48,upright
79.06,4.49,upright
79.07,4.50,upright
79.15,4.41,upright
79.18,4.34,upright
79.14,4.24,upright
79.09,4.14,upright
78.98,4.08,upright
78.89,4.11,upright
78.88,4.08,upright
78.92,4.09,upright
78.90,4.20,upright
78.86,4.25,upright
78.90,4.34,upright
78.96,4.37,upright
78.95,4.47,upright
78.97,4.55,upright
78.96,4.57,upright
78.97,4.59,upright
78.97,4.58,upright
79.02,4.59,upright
79.03,4.61,upright
78.95,4.64,upright
78.84,4.64,upright
78.83,4.65,upright
78.81,4.68,upright
78.83,4.69,upright
78.86,4.68,upright
78.86,4.68,upright
78.93,4.71,upright
78.99,4.65,upright
79.09,4.62,upright
79.07,4.56,upright
79.03,4.56,upright
79.08,4.55,upright
79.11,4.53,upright
79.15,4.48,upright
79.12,4.50,upright
79.10,4.54,upright
79.09,4.62,upright
79.06,4.65,upright
79.09,4.70,upright
79.10,4.77,upright
79.10,4.80,upright
79.00,4.92,upright
78.93,4.96,upright
78.91,5.01,upright
78.90,5.04,upright
78.92,4.99,upright
78.85,4.96,upright
78.66,4.94,upright
78.58,4.94,upright
78.52,4.96,upright
78.56,4.99,upright
78.62,5.01,upright
78.65,5.09,upright
78.65,5.09,upright
78.63,5.13,upright
78.61,5.16,upright
78.53,5.14,upright
78.45,5.18,upright
78.34,5.21,upright
78.26,5.25,upright
78.20,5.25,upright
78.18,5.23,upright
78.25,5.19,upright
78.21,5.20,upright
78.22,5.23,upright
78.27,5.19,upright
78.25,5.21,upright
78.26,5.24,upright
78.23,5.37,upright
78.27,5.43,upright
78.26,5.47,upright
78.15,5.54,upright
77.96,5.58,upright
77.79,5.58,upright
77.60,5.53,upright
77.47,5.50,upright
77.48,5.41,upright
77.45,5.39,upright
77.38,5.39,upright
77.40,5.39,upright
77.34,5.40,upright
77.20,5.49,upright
77.06,5.59,upright
77.05,5.68,upright
77.11,5.72,upright
77.13,5.75,upright
77.27,5.74,upright
77.31,5.68,upright
77.38,5.61,upright
77.42,5.55,upright
77.48,5.41,upright
77.50,5.32,upright
77.51,5.31,upright
77.50,5.36,upright
77.49,5.37,upright
77.43,5.42,upright
77.51,5.44,upright
77.43,5.46,upright
77.26,5.47,upright
77.08,5.51,upright
77.05,5.46,upright
77.00,5.43,upright
76.94,5.33,upright
76.91,5.28,upright
76.92,5.21,upright
76.90,5.19,upright
76.88,5.22,upright
76.75,5.25,upright
76.63,5.30,upright
76.58,5.29,upright
76.58,5.32,upright
76.58,5.33,upright
76.54,5.28,upright
76.53,5.24,upright
76.57,5.22,upright
76.62,5.15,upright
76.61,5.09,upright
76.55,5.09,upright
76.54,5.01,upright
76.45,4.99,upright
76.39,4.97,upright
76.32,4.96,upright
76.32,4.91,upright
76.35,4.92,upright
76.37,4.93,upright
76.28,4.92,upright
76.22,4.99,upright
76.22,5.07,upright
76.28,5.15,upright
76.35,5.24,upright
76.32,5.27,upright
76.26,5.31,upright
76.24,5.33,upright
76.13,5.33,upright
76.09,5.36,upright
76.04,5.42,upright
76.03,5.40,upright
76.00,5.44,upright
76.04,5.42,upright
76.16,5.43,upright
76.27,5.35,upright
76.35,5.28,upright
76.36,5.27,upright
76.37,5.28,upright
76.39,5.25,upright
76.45,5.21,upright
76.54,5.09,upright
76.53,5.05,upright
76.55,4.99,upright
76.54,4.93,upright
76.60,4.85,upright
76.64,4.80,upright
76.64,4.76,upright
76.56,4.78,upright
76.40,4.97,upright
76.48,5.00,upright
76.60,4.94,upright
76.66,4.86,upright
76.59,4.82,upright
76.59,4.82,upright
76.63,4.86,upright
76.68,4.88,upright
76.68,4.96,upright
76.78,4.96,upright
76.83,4.95,upright
76.88,4.88,upright
76.91,4.87,upright
76.88,4.86,upright
76.86,4.86,upright
76.91,4.78,upright
76.89,4.75,upright
76.94,4.73,upright
77.00,4.66,upright
77.01,4.55,upright
76.99,4.50,upright
76.98,4.53,upright
76.94,4.55,upright
76.94,4.54,upright
76.98,4.58,upright
77.00,4.59,upright
76.99,4.59,upright
76.98,4.57,upright
76.87,4.62,upright
76.75,4.66,upright
76.67,4.70,upright
76.67,4.80,upright
76.64,4.80,upright
76.61,4.84,upright
76.61,4.88,upright
76.70,4.84,upright
76.75,4.88,upright
76.86,4.78,upright
76.96,4.66,upright
76.96,4.63,upright
76.97,4.64,upright
76.90,4.62,upright
76.86,4.62,upright
76.77,4.61,upright
76.83,4.63,upright
76.80,4.78,upright
76.79,4.83,upright
76.76,4.75,upright
76.67,4.66,upright
76.69,4.64,upright
76.72,4.69,upright
76.71,4.74,upright
76.65,4.74,upright
76.71,4.69,upright
76.72,4.72,upright
76.69,4.76,upright
76.63,4.77,upright
76.65,4.81,upright
76.63,4.79,upright
76.67,4.71,upright
76.77,4.64,upright
76.78,4.68,upright
76.80,4.66,upright
76.71,4.62,upright
76.65,4.62,upright
76.64,4.66,upright
76.64,4.67,upright
76.66,4.72,upright
76.60,4.76,upright
76.68,4.75,upright
76.72,4.77,upright
76.75,4.77,upright
76.71,4.81,upright
76.67,4.90,upright
76.71,4.92,upright
76.73,4.98,upright
76.63,5.02,upright
76.57,5.01,upright
76.57,5.03,upright
76.60,5.02,upright
76.63,5.03,upright
76.73,5.01,upright
76.82,4.97,upright
76.90,4.99,upright
76.94,4.97,upright
76.97,4.98,upright
76.97,4.97,upright
76.98,4.91,upright
76.98,4.83,upright
76.98,4.80,upright
77.05,4.75,upright
77.00,4.67,upright
77.04,4.68,upright
77.00,4.74,upright
76.97,4.84,upright
76.88,4.97,upright
76.85,5.06,upright
76.80,5.15,upright
76.77,5.17,upright
76.75,5.17,upright
76.85,5.18,upright
76.89,5.18,upright
76.99,5.16,upright
77.05,5.12,upright
76.95,5.14,upright
76.90,5.17,upright
76.82,5.19,upright
76.79,5.18,upright
76.83,5.18,upright
76.86,5.15,upright
76.79,5.16,upright
76.75,5.12,upright
76.70,5.10,upright
76.72,5.10,upright
76.70,5.12,upright
76.65,5.15,upright
76.59,5.23,upright
76.60,5.30,upright
76.62,5.31,upright
76.58,5.33,upright
76.57,5.35,upright
76.51,5.31,upright
76.49,5.32,upright
76.43,5.27,upright
76.46,5.25,upright
76.43,5.23,upright
76.41,5.27,upright
76.46,5.25,upright
76.42,5.23,upright
76.37,5.21,upright
76.25,5.25,upright
76.23,5.27,upright
76.22,5.31,upright
76.22,5.34,upright
76.24,5.36,upright
76.30,5.39,upright
76.36,5.41,upright
76.35,5.39,upright
76.31,5.43,upright
76.32,5.48,upright
76.30,5.49,upright
76.25,5.51,upright
76.20,5.45,upright
76.21,5.48,upright
76.18,5.48,upright
76.12,5.53,upright
76.07,5.56,upright
76.04,5.59,upright
76.16,5.55,upright
76.23,5.54,upright
76.23,5.58,upright
76.27,5.55,upright
76.32,5.57,upright
76.26,5.61,upright
76.31,5.61,upright
76.30,5.61,upright
76.33,5.61,upright
76.37,5.63,upright
76.38,5.62,upright
76.42,5.59,upright
76.38,5.61,upright
76.43,5.64,upright
76.47,5.69,upright
76.43,5.73,upright
76.36,5.80,upright
76.26,5.88,upright
76.28,5.90,upright
76.25,5.95,upright
76.21,5.97,upright
76.20,6.03,upright
76.18,6.03,upright
76.13,6.08,upright
76.04,6.11,upright
75.97,6.11,upright
75.94,6.11,upright
75.96,6.08,upright
76.00,6.02,upright
76.00,5.97,upright
76.06,5.94,upright
76.10,5.92,upright
76.13,5.88,upright
76.17,5.80,upright
76.23,5.76,upright
76.20,5.71,upright
76.18,5.70,upright
76.22,5.68,upright
76.27,5.64,upright
76.32,5.67,upright
76.36,5.63,upright
76.37,5.61,upright
76.45,5.56,upright
76.45,5.50,upright
76.44,5.42,upright
76.39,5.43,upright
76.43,5.48,upright
76.40,5.49,upright
76.35,5.49,upright
76.37,5.52,upright
76.33,5.53,upright
76.30,5.57,upright
76.25,5.64,upright
76.25,5.65,upright
76.27,5.62,upright
76.30,5.60,upright
76.33,5.58,upright
76.44,5.56,upright
76.36,5.57,upright
76.42,5.53,upright
76.40,5.57,upright
76.41,5.55,upright
76.43,5.54,upright
76.43,5.54,upright
76.40,5.53,upright
76.35,5.53,upright
76.35,5.56,upright
76.34,5.54,upright
76.33,5.54,upright
76.39,5.51,upright
76.43,5.50,upright
76.52,5.47,upright
76.61,5.46,upright
76.61,5.41,upright
76.65,5.37,upright
76.62,5.38,upright
76.70,5.35,upright
76.68,5.26,upright
76.63,5.26,upright
76.62,5.26,upright
76.60,5.30,upright
76.59,5.34,upright
76.56,5.33,upright
76.55,5.34,upright
76.54,5.32,upright
76.66,5.31,upright
76.69,5.30,upright
76.69,5.35,upright
76.57,5.38,upright
76.56,5.40,upright
76.53,5.41,upright
76.56,5.43,upright
76.55,5.43,upright
76.57,5.39,upright
76.53,5.33,upright
76.60,5.24,upright
76.63,5.20,upright
76.59,5.15,upright
76.47,5.18,upright
76.49,5.21,upright
76.45,5.21,upright
76.45,5.21,upright
76.52,5.22,upright
76.57,5.21,upright
76.57,5.18,upright
76.58,5.18,upright
76.55,5.21,upright
76.59,5.22,upright
76.61,5.20,upright
76.67,5.23,upright
76.77,5.19,upright
76.80,5.24,upright
76.82,5.25,upright
76.85,5.26,upright
76.79,5.33,upright
76.89,5.30,upright
76.80,5.30,upright
76.77,5.37,upright
76.77,5.41,upright
76.71,5.44,upright
76.71,5.49,upright
76.71,5.50,upright
76.72,5.49,upright
76.72,5.44,upright
76.72,5.41,upright
76.78,5.36,upright
76.82,5.30,upright
76.82,5.24,upright
76.81,5.18,upright
76.79,5.15,upright
76.83,5.11,upright
76.83,5.07,upright
76.84,5.04,upright
76.87,5.07,upright
76.79,5.13,upright
76.74,5.19,upright
76.76,5.23,upright
76.77,5.26,upright
76.76,5.26,upright
76.75,5.26,upright
76.67,5.22,upright
76.65,5.20,upright
76.67,5.24,upright
76.69,5.26,upright
76.74,5.25,upright
76.78,5.18,upright
76.92,5.15,upright
76.95,5.12,upright
76.92,5.12,upright
76.89,5.17,upright
76.81,5.21,upright
76.73,5.20,upright
76.68,5.18,upright
76.73,5.16,upright
76.78,5.16,upright
76.83,5.13,upright
76.82,5.08,upright
76.80,5.03,upright
76.84,4.97,upright
76.88,4.96,upright
76.84,4.98,upright
76.86,5.05,upright
76.84,5.14,upright
76.82,5.16,upright
76.72,5.18,upright
76.71,5.17,upright
76.74,5.15,upright
76.77,5.21,upright
76.78,5.16,upright
76.77,5.12,upright
76.86,5.11,upright
76.90,5.09,upright
76.91,5.00,upright
76.84,4.97,upright
76.70,4.91,upright
76.66,4.89,upright
76.63,4.90,upright
76.68,4.91,upright
76.71,4.93,upright
76.73,4.97,upright
76.71,5.03,upright
76.68,5.08,upright
76.65,5.14,upright
76.60,5.19,upright
76.60,5.29,upright
76.55,5.26,upright
76.52,5.27,upright
76.52,5.21,upright
76.65,5.15,upright
76.65,5.12,upright
76.65,5.04,upright
76.66,5.00,upright
76.61,4.95,upright
76.62,4.91,upright
76.60,4.86,upright
76.57,4.83,upright
76.64,4.82,upright
76.65,4.83,upright
76.62,4.86,upright
76.63,4.90,upright
76.59,4.90,upright
76.56,4.93,upright
76.58,4.93,upright
76.55,4.95,upright
76.58,5.03,upright
76.58,5.05,upright
76.54,5.08,upright
76.50,5.14,upright
76.51,5.14,upright
76.44,5.13,upright
76.41,5.21,upright
76.42,5.24,upright
76.45,5.24,upright
76.47,5.23,upright
76.50,5.19,upright
76.46,5.15,upright
76.48,5.11,upright
76.51,5.11,upright
76.60,5.08,upright
76.62,5.04,upright
76.62,5.03,upright
76.59,5.01,upright
76.65,4.92,upright
76.62,4.94,upright
76.61,4.85,upright
76.60,4.86,upright
76.58,4.87,upright
76.69,4.86,upright
76.67,4.90,upright
76.63,4.92,upright
76.60,4.94,upright
76.67,4.92,upright
76.68,4.98,upright
76.55,5.02,upright
76.49,5.13,upright
76.35,5.20,upright
76.34,5.24,upright
76.34,5.23,upright
76.37,5.19,upright
76.37,5.15,upright
76.43,5.12,upright
76.41,5.04,upright
76.41,5.04,upright
76.46,5.04,upright
76.57,5.01,upright
76.58,4.95,upright
76.57,4.90,upright
76.56,4.87,upright
76.58,4.86,upright
76.54,4.85,upright
76.53,4.83,upright
76.56,4.85,upright
76.49,4.86,upright
76.50,4.89,upright
76.54,4.92,upright
76.48,4.97,upright
76.50,4.96,upright
76.39,5.00,upright
76.39,5.06,upright
76.36,5.09,upright
76.35,5.14,upright
76.31,5.14,upright
76.35,5.17,upright
76.32,5.20,upright
76.40,5.20,upright
76.44,5.20,upright
76.45,5.16,upright
76.48,5.17,upright
76.43,5.15,upright
76.38,5.11,upright
76.33,5.14,upright
76.39,5.13,upright
76.44,5.14,upright
76.54,5.18,upright
76.55,5.20,upright
76.61,5.18,upright
76.58,5.20,upright
76.60,5.17,upright
76.58,5.14,upright
76.54,5.11,upright
76.57,5.11,upright
76.55,5.06,upright
76.53,5.06,upright
76.48,5.08,upright
76.46,5.08,upright
76.47,5.05,upright
76.42,5.08,upright
76.34,5.17,upright
76.30,5.18,upright
76.29,5.21,upright
76.21,5.23,upright
76.28,5.24,upright
76.31,5.24,upright
76.36,5.20,upright
76.31,5.16,upright
76.26,5.16,upright
76.21,5.14,upright
76.21,5.18,upright
76.21,5.25,upright
76.24,5.30,upright
76.35,5.33,upright
76.34,5.34,upright
76.25,5.33,upright
76.28,5.25,upright
76.30,5.17,upright
76.26,5.09,upright
76.22,5.03,upright
76.31,5.01,upright
76.34,5.00,upright
76.39,5.04,upright
76.38,5.07,upright
76.38,5.13,upright
76.35,5.18,upright
76.37,5.19,upright
76.39,5.24,upright
76.35,5.24,upright
76.31,5.27,upright
76.40,5.25,upright
76.42,5.20,upright
76.42,5.18,upright
76.49,5.11,upright
76.46,5.15,upright
76.43,5.12,upright
76.33,5.14,upright
76.32,5.09,upright
76.36,5.07,upright
76.35,5.11,upright
76.36,5.16,upright
76.32,5.14,upright
76.34,5.14,upright
76.31,5.09,upright
76.27,5.12,upright
76.28,5.05,upright
76.26,5.06,upright
76.21,5.05,upright
76.21,5.07,upright
76.23,5.09,upright
76.19,5.16,upright
76.18,5.15,upright
76.20,5.18,upright
76.19,5.24,upright
76.10,5.26,upright
76.13,5.27,upright
76.08,5.30,upright
76.02,5.30,upright
76.04,5.29,upright
76.07,5.26,upright
76.14,5.18,upright
76.20,5.12,upright
76.22,5.13,upright
76.20,5.14,upright
76.21,5.21,upright
76.24,5.26,upright
76.24,5.25,upright
76.29,5.22,upright
76.31,5.27,upright
76.32,5.27,upright
76.40,5.25,upright
76.39,5.27,upright
76.39,5.27,upright
76.45,5.27,upright
76.39,5.29,upright
76.36,5.32,upright
76.39,5.37,upright
76.40,5.42,upright
76.34,5.45,upright
76.34,5.42,upright
76.35,5.39,upright
76.32,5.37,upright
76.38,5.32,upright
76.43,5.30,upright
76.46,5.29,upright
76.48,5.27,upright
76.49,5.28,upright
76.50,5.26,upright
76.54,5.17,upright
76.54,5.08,upright
76.52,5.04,upright
76.55,5.02,upright
76.46,5.05,upright
76.43,5.02,upright
76.44,5.06,upright
76.48,5.11,upright
76.42,5.13,upright
76.41,5.17,upright
76.38,5.22,upright
76.43,5.23,upright
76.43,5.18,upright
76.42,5.18,upright
76.43,5.18,upright
76.44,5.19,upright
76.41,5.13,upright
76.45,5.09,upright
76.55,5.04,upright
76.56,5.10,upright
76.59,5.09,upright
76.64,5.10,upright
76.59,5.18,upright
76.49,5.25,upright
76.49,5.26,upright
76.42,5.24,upright
76.39,5.24,upright
76.37,5.26,upright
76.44,5.23,upright
76.42,5.21,upright
76.38,5.18,upright
76.38,5.15,upright
76.33,5.12,upright
76.35,5.10,upright
76.34,5.08,upright
76.32,5.09,upright
76.36,5.04,upright
76.38,5.08,upright
76.46,5.06,upright
76.43,5.11,upright
76.47,5.10,upright
76.50,5.09,upright
76.48,5.14,upright
76.46,5.17,upright
76.46,5.16,upright
76.43,5.23,upright
76.45,5.21,upright
76.52,5.14,upright
76.55,5.10,upright
76.55,5.11,upright
76.50,5.10,upright
76.49,5.13,upright
76.51,5.08,upright
76.53,4.98,upright
76.56,4.91,upright
76.61,4.90,upright
76.64,4.87,upright
76.72,4.81,upright
76.67,4.78,upright
76.73,4.71,upright
76.77,4.67,upright
76.73,4.72,upright
76.73,4.72,upright
76.68,4.72,upright
76.65,4.69,upright
76.65,4.68,upright
76.66,4.66,upright
76.62,4.61,upright
76.62,4.59,upright
76.64,4.60,upright
76.77,4.63,upright
76.79,4.60,upright
76.82,4.63,upright
76.78,4.65,upright
76.72,4.66,upright
76.76,4.62,upright
76.78,4.61,upright
76.81,4.66,upright
76.80,4.67,upright
76.84,4.71,upright
76.87,4.75,upright
76.89,4.83,upright
76.86,4.88,upright
76.84,4.90,upright
76.75,4.99,upright
76.80,4.98,upright
76.82,5.00,upright
76.87,5.00,upright
76.87,4.90,upright
76.95,4.80,upright
77.05,4.69,upright
77.22,4.55,upright
77.32,4.48,upright
77.38,4.40,upright
77.49,4.31,upright
77.43,4.21,upright
77.44,4.05,upright
77.41,3.98,upright
77.33,3.96,upright
77.33,4.03,upright
77.38,4.07,upright
77.48,4.05,upright
77.51,3.99,upright
77.53,3.93,upright
77.54,3.92,upright
77.50,3.91,upright
77.50,3.96,upright
77.60,3.96,upright
77.73,3.89,upright
77.86,3.81,upright
77.92,3.73,upright
77.94,3.75,upright
77.93,3.77,upright
77.88,3.77,upright
77.89,3.74,upright
77.89,3.72,upright
77.89,3.75,upright
77.95,3.73,upright
77.99,3.74,upright
78.00,3.83,upright
77.95,3.89,upright
77.79,4.00,upright
77.76,3.86,upright
77.82,3.83,upright
77.87,3.88,upright
77.86,3.92,upright
77.90,3.97,upright
77.85,4.02,upright
77.87,4.00,upright
77.82,4.03,upright
77.79,4.05,upright
77.80,4.08,upright
77.73,4.16,upright
77.72,4.13,upright
77.78,4.12,upright
77.87,4.05,upright
77.94,3.99,upright
77.95,3.96,upright
77.98,3.98,upright
77.95,3.98,upright
77.95,3.97,upright
77.96,3.98,upright
77.94,4.02,upright
77.96,4.03,upright
78.03,4.13,upright
78.06,4.16,upright
78.04,4.17,upright
77.91,4.25,upright
77.82,4.34,upright
77.83,4.37,upright
77.86,4.40,upright
77.92,4.39,upright
77.97,4.36,upright
78.02,4.36,upright
77.99,4.30,upright
77.94,4.25,upright
77.96,4.19,upright
78.04,4.10,upright
78.00,4.00,upright
78.02,3.88,upright
78.10,3.75,upright
78.23,3.63,upright
78.42,3.53,upright
78.45,3.48,upright
78.52,3.41,upright
78.59,3.34,upright
78.57,3.37,upright
78.55,3.47,upright
78.56,3.45,upright
78.64,3.37,upright
78.63,3.37,upright
78.63,3.26,upright
78.74,3.22,upright
78.77,3.14,upright
78.87,2.56,upright
79.03,3.10,upright
78.95,3.27,upright
78.93,3.18,upright
78.97,3.14,upright
78.91,3.19,upright
78.95,3.27,upright
79.02,3.24,upright
79.06,3.22,upright
79.12,3.24,upright
79.33,3.14,upright
79.45,3.08,upright
79.52,3.00,upright
79.65,2.89,upright
79.80,2.85,upright
79.78,2.82,upright
79.85,2.73,upright
79.87,2.66,upright
80.05,2.50,upright
80.16,2.43,upright
80.22,2.28,upright
80.30,2.13,upright
80.20,2.13,upright
80.22,2.16,upright
80.26,2.21,upright
80.28,2.16,upright
80.23,2.20,upright
80.25,2.22,upright
80.25,2.30,upright
80.32,2.26,upright
80.33,2.26,upright
80.36,2.29,upright
80.43,2.30,upright
80.48,2.22,upright
80.39,2.13,upright
80.21,2.07,upright
80.15,2.15,upright
80.15,2.18,upright
80.16,2.36,upright
80.39,2.50,upright
80.72,2.40,upright
80.92,2.38,upright
80.99,2.38,upright
81.13,2.36,upright
81.25,2.26,upright
81.40,2.13,upright
81.51,2.07,upright
81.72,1.98,upright
81.75,1.93,upright
81.73,1.90,upright
81.77,1.90,upright
81.74,2.01,upright
81.69,2.06,upright
81.69,1.98,upright
81.82,1.90,upright
81.98,2.01,upright
82.14,2.13,upright
82.20,2.39,upright
82.27,2.67,upright
82.37,2.88,upright
82.37,2.95,upright
82.55,2.88,upright
82.64,2.82,upright
82.61,2.71,upright
82.65,2.57,upright
82.64,2.40,upright
82.72,2.33,upright
82.73,2.23,upright
82.76,2.10,upright
82.78,2.04,upright
82.68,2.01,upright
82.62,2.10,upright
82.68,2.19,upright
82.83,2.20,upright
82.89,2.26,upright
83.05,2.37,upright
83.14,2.42,upright
83.24,2.42,upright
83.33,2.38,upright
83.39,2.40,upright
83.46,2.48,upright
83.50,2.59,upright
83.54,2.63,upright
83.54,2.65,upright
83.51,2.67,upright
83.42,2.75,upright
83.48,2.84,upright
83.49,2.94,upright
83.53,3.12,upright
83.62,3.16,upright
83.72,3.15,upright
83.83,3.16,upright
83.81,3.36,upright
83.77,3.53,upright
83.76,3.59,upright
83.78,3.69,upright
83.73,3.86,upright
83.70,3.93,upright
83.58,4.06,upright
83.59,4.19,upright
83.67,4.15,upright
83.76,4.08,upright
83.79,3.95,upright
83.75,3.90,upright
83.64,3.86,upright
83.59,3.79,upright
83.58,3.69,upright
83.56,3.60,upright
83.61,3.56,upright
83.54,3.56,upright
83.50,3.56,upright
83.65,3.50,upright
83.74,3.42,upright
83.87,3.44,upright
84.11,3.54,upright
84.32,3.53,upright
84.28,3.61,upright
84.24,3.66,upright
84.28,3.70,upright
84.29,3.71,upright
84.38,3.64,upright
84.39,3.59,upright
84.44,3.57,upright
84.48,3.54,upright
84.54,3.50,upright
84.59,3.50,upright
84.59,3.61,upright
84.51,3.80,upright
84.38,3.88,upright
84.26,3.99,upright
84.06,4.12,upright
83.88,4.32,upright
83.69,4.47,upright
83.57,4.56,upright
83.54,4.57,upright
83.60,4.57,upright
83.70,4.55,upright
83.73,4.64,upright
83.76,4.74,upright
83.83,4.78,upright
83.91,4.78,upright
84.06,4.75,upright
84.11,4.74,upright
84.22,4.65,upright
84.31,4.55,upright
84.35,4.49,upright
84.44,4.38,upright
84.45,4.31,upright
84.53,4.25,upright
84.68,4.22,upright
84.72,4.20,upright
84.79,4.19,upright
84.81,4.21,upright
84.83,4.27,upright
84.77,4.38,upright
84.79,4.43,upright
84.72,4.55,upright
84.67,4.64,upright
84.67,4.67,upright
84.64,4.73,upright
84.67,4.69,upright
84.68,4.73,upright
84.67,4.76,upright
84.67,4.82,upright
84.74,4.82,upright
84.80,4.80,upright
84.82,4.78,upright
84.81,4.75,upright
84.82,4.73,upright
84.91,4.65,upright
85.07,4.49,upright
85.18,4.39,upright
85.33,4.25,upright
85.51,4.11,upright
85.69,3.97,upright
85.75,3.94,upright
85.79,3.94,upright
85.86,3.87,upright
85.89,3.85,upright
